COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code,sovereign_COW_name
155,Chile,1816,1817,Became part of,1135,Viceroyalty of Peru
1352,Chincha Is.,1816,1817,Became part of,1135,Viceroyalty of Peru
345,Yugoslavia/Serbia,1816,1817,Became part of,640,Turkey
433,Senegal,1816,1817,Became colony of,200,United Kingdom
1135,Viceroyalty of Peru,1816,1817,Became colony of,230,Spain
65,Guadeloupe,1816,1816,Occupied by,200,United Kingdom
751,French India,1816,1816,Occupied by,200,United Kingdom
850,Indonesia (Dutch East Indies),1816,1816,Occupied by,200,United Kingdom
1029,St. Pierre and Miquelon,1816,1816,Occupied by,200,United Kingdom
1065,Curacao,1816,1816,Occupied by,200,United Kingdom
1068,Sint Eustatius,1816,1816,Occupied by,200,United Kingdom
145,Bolivia,1816,1816,Became part of,1160,Viceroyalty of La Plata
160,Argentina,1816,1816,Became part of,1160,Viceroyalty of La Plata
165,Uruguay,1816,1816,Became part of,1160,Viceroyalty of La Plata
1160,Viceroyalty of La Plata,1816,1816,Became colony of,230,Spain
276,Lubeck,1815,1870,Became part of,255H,Hanse Towns
246,Bremen,1815,1870,Became part of,255H,Hanse Towns
248,Hamburg,1815,1870,Became part of,255H,Hanse Towns
255P,Prussia,1815,1866,Became part of,255G,German Confederation
245,Bavaria,1815,1866,Became part of,255G,German Confederation
269,Saxony,1815,1866,Became part of,255G,German Confederation
240,Hanover,1815,1866,Became part of,255G,German Confederation
271,Wuerttemburg,1815,1866,Became part of,255G,German Confederation
267,Baden,1815,1866,Became part of,255G,German Confederation
273,Hesse Electoral,1815,1866,Became part of,255G,German Confederation
275,Hesse Grand Ducal,1815,1866,Became part of,255G,German Confederation
261,Saxe Weimar,1815,1866,Became part of,255G,German Confederation
262,Saxe Altenburg,1815,1866,Became part of,255G,German Confederation
264,Saxe Coburg,1815,1866,Became part of,255G,German Confederation
266,Saxe Meiningen ,1815,1866,Became part of,255G,German Confederation
244,Brunswick,1815,1866,Became part of,255G,German Confederation
254,Nassau,1815,1866,Became part of,255G,German Confederation
280,Mecklenburg Schwerin,1815,1866,Became part of,255G,German Confederation
257,Oldenburg,1815,1866,Became part of,255G,German Confederation
268,Schwarzburg Sonderhausen,1815,1866,Became part of,255G,German Confederation
270,Schwarzburg Rodolstadt,1815,1866,Became part of,255G,German Confederation
223,Liechtenstein,1815,1866,Became part of,255G,German Confederation
258,Reuss Older Line,1815,1866,Became part of,255G,German Confederation
259,Reuss Younger Line,1815,1866,Became part of,255G,German Confederation
274,Schaumburg Lippe,1815,1866,Became part of,255G,German Confederation
252,Lippe,1815,1866,Became part of,255G,German Confederation
272,Waldeck,1815,1866,Became part of,255G,German Confederation
276,Lubeck,1815,1866,Became part of,255G,German Confederation
247,Frankfurt,1815,1866,Became part of,255G,German Confederation
246,Bremen,1815,1866,Became part of,255G,German Confederation
248,Hamburg,1815,1866,Became part of,255G,German Confederation
253,Mecklenburg Strelitz,1815,1866,Became part of,255G,German Confederation
2248,Holstein,1815,1865,Became part of,255G,German Confederation
2247,Schleswig,1815,1865,Became part of,390,Denmark
2246,Lauenburg,1815,1865,Became part of,390,Denmark
241,Anhalt Dessau,1815,1862,Became part of,255G,German Confederation
242,Anhalt Cothen,1815,1862,Became part of,255G,German Confederation
243,Anhalt Bernburg,1815,1862,Became part of,255G,German Confederation
251,Hohenzollern Sigmaringen,1815,1849,Became part of,255G,German Confederation
250,Hohenzollern Hechingen,1815,1849,Became part of,255G,German Confederation
2661,Saxe Hildburghausen,1815,1826,Became part of,255G,German Confederation
8123,Chien Khouang,-194,1949,Became part of,810,French Indochina
5804,Tromelin I.,-195,1954,Became part of,591,Seychelles
1152,Juan Fernandez I.,-196,1965,Became Possession of,155,Chile
1153,San Felix and San Ambrosio,-196,1965,Became Possession of,155,Chile
1154,Sala y Gomez,-196,1965,Became Possession of,155,Chile
9462,Malden I.,-197,1979,Claimed by,200,United Kingdom
9463,Starbuck I.,-197,1979,Claimed by,200,United Kingdom
9464,Vostok I.,-197,1979,Claimed by,200,United Kingdom
9465,Flint I.,-197,1979,Claimed by,200,United Kingdom
9466,Caroline I.,-197,1979,Claimed by,200,United Kingdom
6983,Oman-Sharjah Neutral Zone,-197,1971,Became neutral or demilitarized zone of,6963,Sharjah
6983,Oman-Sharjah Neutral Zone,-197,1971,Became neutral or demilitarized zone of,698,Oman (Muscat and Oman)
6969,Abu Dhabi-Dubai Neutral Zone,-197,1971,Became neutral or demilitarized zone of,6962,Dubai
6969,Abu Dhabi-Dubai Neutral Zone,-197,1971,Became neutral or demilitarized zone of,6961,Abu Dhabi
1101,Quita Sueno Bank,-198,1981,Claimed by,2,United States of America
1102,Roncador Cay,-198,1981,Claimed by,2,United States of America
1103,Serrana Bank,-198,1981,Claimed by,2,United States of America
1104,Serranilla Bank,-198,1981,Claimed by,2,United States of America
1101,Quita Sueno Bank,-198,1981,Claimed by,100,Colombia
1102,Roncador Cay,-198,1981,Claimed by,100,Colombia
1103,Serrana Bank,-198,1981,Claimed by,100,Colombia
1104,Serranilla Bank,-198,1981,Claimed by,100,Colombia
1111,Aves I.,-199,1993,Became Possession of,101,Venezuela
5805,Bassas Da India I.,-199,1993,Became Possession of,220,France
5806,Europa I.,-199,1993,Became Possession of,220,France
5807,Juan de Nova I.,-199,1993,Became Possession of,220,France
5808,Glorioso I.,-199,1993,Became Possession of,220,France
609,Spanish Sahara,-199,1993,Became part of,600,Morocco
1301,Galapagos Is.,-199,1993,Became part of,130,Ecuador
2311,Spain-Gibralter Neutral Zone,-199,1993,Became neutral or demilitarized zone of,230,Spain
1111,Aves I.,,,Claimed by,101,Venezuela
6983,Oman-Sharjah Neutral Zone,,,Claimed by,6963,Sharjah
6983,Oman-Sharjah Neutral Zone,,,Claimed by,698,Oman (Muscat and Oman)
1111,Aves I.,,,Claimed by,210,Netherlands
6969,Abu Dhabi-Dubai Neutral Zone,,,Claimed by,6962,Dubai
6969,Abu Dhabi-Dubai Neutral Zone,,,Claimed by,6961,Abu Dhabi
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
343,Macedonia,1816,1917,Became part of,640,
